timestamp,open,high,low,close,volume,open_interest
2025-05-28 09:15:00+05:30,1664.00,1664.00,1654.60,1657.70,29104,0
2025-05-28 09:16:00+05:30,1657.80,1660.30,1655.60,1658.30,10045,0
2025-05-28 09:17:00+05:30,1657.70,1658.10,1655.10,1655.50,7375,0
2025-05-28 09:18:00+05:30,1655.10,1658.70,1654.70,1658.00,4249,0
2025-05-28 09:19:00+05:30,1658.20,1660.00,1657.00,1659.80,5681,0
2025-05-28 09:20:00+05:30,1660.30,1664.70,1660.30,1664.00,15656,0
2025-05-28 09:21:00+05:30,1663.60,1665.50,1662.80,1665.50,5964,0
2025-05-28 09:22:00+05:30,1665.10,1666.80,1663.80,1665.60,8227,0
2025-05-28 09:23:00+05:30,1665.10,1665.20,1662.00,1662.20,1799,0
2025-05-28 09:24:00+05:30,1662.20,1662.20,1657.30,1657.50,5413,0
2025-05-28 09:25:00+05:30,1657.80,1657.80,1655.00,1655.70,5645,0
2025-05-28 09:26:00+05:30,1655.60,1656.50,1655.00,1656.20,2130,0
2025-05-28 09:27:00+05:30,1656.20,1656.80,1652.80,1655.40,7740,0
2025-05-28 09:28:00+05:30,1655.40,1655.70,1652.90,1655.00,3766,0
2025-05-28 09:29:00+05:30,1655.00,1655.00,1653.10,1654.30,2593,0
2025-05-28 09:30:00+05:30,1654.30,1655.70,1653.40,1653.60,3119,0
2025-05-28 09:31:00+05:30,1653.50,1655.20,1652.90,1653.20,3241,0
2025-05-28 09:32:00+05:30,1653.20,1653.50,1652.60,1652.80,3080,0
2025-05-28 09:33:00+05:30,1653.00,1653.90,1652.70,1653.20,1367,0
2025-05-28 09:34:00+05:30,1653.20,1654.90,1652.90,1654.40,3312,0
2025-05-28 09:35:00+05:30,1653.80,1656.00,1653.80,1654.60,2122,0
2025-05-28 09:36:00+05:30,1655.10,1655.40,1654.50,1654.70,2010,0
2025-05-28 09:37:00+05:30,1654.50,1654.50,1650.00,1650.00,11599,0
2025-05-28 09:38:00+05:30,1650.00,1651.40,1650.00,1650.40,4132,0
2025-05-28 09:39:00+05:30,1650.40,1653.30,1650.00,1652.70,4171,0
2025-05-28 09:40:00+05:30,1652.70,1653.30,1651.10,1652.50,5425,0
2025-05-28 09:41:00+05:30,1652.90,1653.60,1652.70,1652.90,1235,0
2025-05-28 09:42:00+05:30,1653.10,1654.60,1652.80,1653.10,2886,0
2025-05-28 09:43:00+05:30,1653.00,1653.00,1651.70,1651.70,818,0
