timestamp,open,high,low,close,volume,open_interest
2025-05-28 09:15:00+05:30,2388.00,2388.00,2376.80,2379.60,12669,0
2025-05-28 09:16:00+05:30,2380.40,2382.10,2377.19,2378.69,5958,0
2025-05-28 09:17:00+05:30,2378.40,2378.90,2372.80,2375.00,3820,0
2025-05-28 09:18:00+05:30,2374.19,2375.00,2372.00,2373.30,4893,0
2025-05-28 09:19:00+05:30,2373.90,2374.19,2371.50,2374.19,2683,0
2025-05-28 09:20:00+05:30,2374.40,2381.40,2374.40,2378.80,4577,0
2025-05-28 09:21:00+05:30,2379.60,2381.90,2378.00,2378.10,2188,0
2025-05-28 09:22:00+05:30,2378.19,2378.69,2375.50,2376.30,4434,0
2025-05-28 09:23:00+05:30,2376.19,2377.19,2375.40,2377.19,2130,0
2025-05-28 09:24:00+05:30,2376.60,2376.80,2374.00,2375.10,1603,0
2025-05-28 09:25:00+05:30,2375.30,2375.50,2373.19,2375.00,3041,0
2025-05-28 09:26:00+05:30,2375.60,2377.19,2375.19,2377.10,1101,0
2025-05-28 09:27:00+05:30,2376.80,2377.10,2372.50,2373.19,3839,0
2025-05-28 09:28:00+05:30,2373.19,2373.30,2372.00,2372.10,2704,0
2025-05-28 09:29:00+05:30,2372.30,2372.69,2371.00,2371.60,3186,0
2025-05-28 09:30:00+05:30,2371.60,2371.90,2371.10,2371.40,1885,0
2025-05-28 09:31:00+05:30,2371.19,2371.80,2370.10,2370.10,1853,0
2025-05-28 09:32:00+05:30,2370.10,2371.00,2370.10,2370.60,3264,0
2025-05-28 09:33:00+05:30,2370.60,2371.80,2369.00,2369.60,4052,0
2025-05-28 09:34:00+05:30,2369.60,2371.80,2369.10,2371.50,2651,0
2025-05-28 09:35:00+05:30,2371.60,2372.40,2370.60,2371.90,2687,0
2025-05-28 09:36:00+05:30,2372.00,2374.50,2372.00,2373.19,2170,0
2025-05-28 09:37:00+05:30,2373.19,2373.19,2368.10,2368.60,2747,0
2025-05-28 09:38:00+05:30,2368.60,2369.19,2367.00,2367.40,8164,0
2025-05-28 09:39:00+05:30,2367.10,2370.30,2366.90,2370.30,4783,0
2025-05-28 09:40:00+05:30,2370.30,2370.50,2369.30,2370.50,696,0
2025-05-28 09:41:00+05:30,2370.50,2371.69,2370.30,2371.40,449,0
2025-05-28 09:42:00+05:30,2371.40,2372.40,2371.00,2371.80,1287,0
2025-05-28 09:43:00+05:30,2371.80,2371.80,2370.60,2371.10,1361,0
2025-05-28 09:44:00+05:30,2371.10,2374.40,2371.10,2374.40,1830,0
2025-05-28 09:45:00+05:30,2374.40,2374.40,2371.90,2372.19,1358,0
2025-05-28 09:46:00+05:30,2372.50,2373.30,2372.50,2373.30,610,0
2025-05-28 09:47:00+05:30,2373.19,2373.19,2370.00,2370.69,1627,0
2025-05-28 09:48:00+05:30,2370.69,2370.69,2370.10,2370.69,359,0
2025-05-28 09:49:00+05:30,2370.19,2371.00,2369.00,2371.00,1609,0
2025-05-28 09:50:00+05:30,2370.40,2371.00,2370.10,2370.80,1068,0
2025-05-28 09:51:00+05:30,2370.69,2370.69,2368.00,2368.10,700,0
2025-05-28 09:52:00+05:30,2368.50,2368.69,2367.00,2368.00,848,0
2025-05-28 09:53:00+05:30,2368.30,2368.80,2367.00,2368.80,1594,0
2025-05-28 09:54:00+05:30,2368.80,2370.40,2368.60,2370.40,666,0
2025-05-28 09:55:00+05:30,2369.50,2370.40,2368.80,2368.80,1555,0
2025-05-28 09:56:00+05:30,2369.00,2369.00,2368.00,2368.40,474,0
2025-05-28 09:57:00+05:30,2368.00,2369.80,2368.00,2369.80,1746,0
2025-05-28 09:58:00+05:30,2368.80,2368.80,2368.00,2368.50,1507,0
2025-05-28 09:59:00+05:30,2369.00,2370.60,2368.30,2370.30,735,0
2025-05-28 10:00:00+05:30,2370.40,2370.60,2368.00,2368.50,1336,0
2025-05-28 10:01:00+05:30,2368.50,2369.50,2368.40,2369.40,365,0
2025-05-28 10:02:00+05:30,2368.80,2368.80,2367.00,2367.50,1500,0
2025-05-28 10:03:00+05:30,2367.60,2368.30,2367.60,2368.30,755,0
2025-05-28 10:04:00+05:30,2368.40,2369.30,2368.30,2369.30,806,0
2025-05-28 10:05:00+05:30,2369.19,2370.69,2369.10,2369.40,2312,0
2025-05-28 10:06:00+05:30,2369.40,2371.00,2369.40,2370.90,340,0
2025-05-28 10:07:00+05:30,2370.80,2371.69,2370.60,2371.69,1537,0
2025-05-28 10:08:00+05:30,2371.69,2373.50,2371.30,2372.60,849,0
2025-05-28 10:09:00+05:30,2373.19,2373.19,2372.00,2372.50,438,0
2025-05-28 10:10:00+05:30,2372.80,2373.00,2372.10,2372.10,863,0
2025-05-28 10:11:00+05:30,2372.10,2372.30,2371.10,2371.80,663,0
2025-05-28 10:12:00+05:30,2371.50,2373.60,2371.50,2373.60,2235,0
2025-05-28 10:13:00+05:30,2373.40,2374.30,2373.10,2374.30,1399,0
2025-05-28 10:14:00+05:30,2373.69,2374.00,2372.00,2372.80,1131,0
2025-05-28 10:15:00+05:30,2372.80,2372.80,2368.00,2368.00,2185,0
2025-05-28 10:16:00+05:30,2368.60,2370.19,2368.30,2370.10,1198,0
2025-05-28 10:17:00+05:30,2370.10,2370.19,2369.80,2370.19,1958,0
2025-05-28 10:18:00+05:30,2370.19,2371.30,2370.00,2371.30,754,0
2025-05-28 10:19:00+05:30,2371.30,2371.90,2370.80,2371.00,1046,0
2025-05-28 10:20:00+05:30,2370.60,2371.19,2369.90,2371.19,358,0
2025-05-28 10:21:00+05:30,2371.00,2371.69,2370.80,2371.69,494,0
2025-05-28 10:22:00+05:30,2371.90,2372.60,2371.50,2371.50,613,0
2025-05-28 10:23:00+05:30,2371.19,2373.00,2371.10,2373.00,525,0
2025-05-28 10:24:00+05:30,2373.30,2373.69,2372.10,2373.00,833,0
2025-05-28 10:25:00+05:30,2372.50,2372.90,2372.10,2372.50,140,0
2025-05-28 10:26:00+05:30,2372.90,2373.40,2372.10,2372.80,360,0
2025-05-28 10:27:00+05:30,2372.69,2373.50,2372.50,2373.00,859,0
2025-05-28 10:28:00+05:30,2373.19,2373.80,2372.90,2373.40,569,0
2025-05-28 10:29:00+05:30,2373.40,2373.50,2372.10,2372.10,1935,0
2025-05-28 10:30:00+05:30,2372.19,2372.19,2371.30,2371.90,833,0
2025-05-28 10:31:00+05:30,2371.90,2372.30,2371.50,2372.10,659,0
2025-05-28 10:32:00+05:30,2372.19,2373.69,2372.19,2373.69,3846,0
2025-05-28 10:33:00+05:30,2373.60,2374.60,2373.50,2374.60,2881,0
2025-05-28 10:34:00+05:30,2374.00,2374.50,2372.19,2373.19,1573,0
2025-05-28 10:35:00+05:30,2373.19,2373.19,2372.90,2372.90,401,0
2025-05-28 10:36:00+05:30,2372.90,2373.10,2371.50,2372.60,426,0
2025-05-28 10:37:00+05:30,2372.10,2372.50,2371.69,2372.50,741,0
2025-05-28 10:38:00+05:30,2372.50,2373.19,2372.30,2373.00,678,0
2025-05-28 10:39:00+05:30,2373.10,2373.30,2373.00,2373.30,337,0
2025-05-28 10:40:00+05:30,2373.30,2373.90,2373.19,2373.30,760,0
2025-05-28 10:41:00+05:30,2373.50,2373.50,2372.50,2372.50,1054,0
2025-05-28 10:42:00+05:30,2372.30,2372.60,2370.69,2370.69,1059,0
2025-05-28 10:43:00+05:30,2370.60,2371.19,2370.00,2370.60,1316,0
2025-05-28 10:44:00+05:30,2371.69,2372.40,2370.10,2372.00,467,0
2025-05-28 10:45:00+05:30,2371.30,2371.40,2368.30,2368.60,4372,0
2025-05-28 10:46:00+05:30,2369.00,2373.19,2368.80,2370.80,2468,0
2025-05-28 10:47:00+05:30,2370.19,2373.60,2369.50,2371.19,1000,0
2025-05-28 10:48:00+05:30,2370.69,2372.10,2369.50,2369.60,666,0
2025-05-28 10:49:00+05:30,2370.00,2370.50,2369.00,2369.10,502,0
2025-05-28 10:50:00+05:30,2369.19,2369.19,2367.00,2368.69,1167,0
2025-05-28 10:51:00+05:30,2368.40,2368.90,2368.40,2368.90,373,0
2025-05-28 10:52:00+05:30,2369.30,2372.00,2369.00,2371.50,2026,0
2025-05-28 10:53:00+05:30,2371.50,2371.50,2370.10,2370.69,431,0
2025-05-28 10:54:00+05:30,2370.50,2372.19,2370.19,2371.90,336,0
2025-05-28 10:55:00+05:30,2371.69,2372.60,2370.19,2370.80,1455,0
2025-05-28 10:56:00+05:30,2370.40,2370.40,2368.60,2369.40,892,0
2025-05-28 10:57:00+05:30,2369.50,2370.00,2369.40,2369.40,291,0
2025-05-28 10:58:00+05:30,2369.19,2370.40,2369.19,2370.10,575,0
2025-05-28 10:59:00+05:30,2370.30,2371.60,2370.00,2370.00,713,0
2025-05-28 11:00:00+05:30,2370.19,2371.50,2369.50,2371.50,417,0
2025-05-28 11:01:00+05:30,2371.50,2371.50,2370.60,2371.50,153,0
2025-05-28 11:02:00+05:30,2371.19,2371.50,2370.00,2370.00,808,0
2025-05-28 11:03:00+05:30,2370.10,2371.00,2370.00,2370.80,1400,0
2025-05-28 11:04:00+05:30,2370.00,2372.40,2369.50,2371.80,1067,0
2025-05-28 11:05:00+05:30,2372.10,2372.40,2370.30,2371.19,407,0
2025-05-28 11:06:00+05:30,2370.90,2371.69,2370.50,2370.80,168,0
2025-05-28 11:07:00+05:30,2370.80,2371.00,2370.50,2370.69,494,0
2025-05-28 11:08:00+05:30,2370.60,2370.80,2370.50,2370.80,109,0
2025-05-28 11:09:00+05:30,2370.80,2371.60,2370.50,2370.50,937,0
2025-05-28 11:10:00+05:30,2370.00,2370.50,2369.00,2370.40,959,0
2025-05-28 11:11:00+05:30,2370.00,2370.00,2368.80,2368.90,535,0
2025-05-28 11:12:00+05:30,2368.80,2369.50,2367.60,2367.90,3652,0
2025-05-28 11:13:00+05:30,2367.69,2367.69,2365.80,2366.10,2185,0
2025-05-28 11:14:00+05:30,2367.00,2368.90,2366.50,2368.10,2825,0
2025-05-28 11:15:00+05:30,2368.50,2368.80,2368.10,2368.30,695,0
2025-05-28 11:16:00+05:30,2368.60,2369.30,2368.40,2368.40,260,0
2025-05-28 11:17:00+05:30,2368.80,2369.19,2366.50,2367.30,1377,0
2025-05-28 11:18:00+05:30,2366.90,2367.00,2366.19,2367.00,597,0
2025-05-28 11:19:00+05:30,2366.40,2366.40,2366.19,2366.40,225,0
2025-05-28 11:20:00+05:30,2366.40,2367.90,2366.19,2366.90,610,0
2025-05-28 11:21:00+05:30,2366.80,2366.80,2366.00,2366.00,874,0
2025-05-28 11:22:00+05:30,2366.00,2368.00,2366.00,2368.00,552,0
2025-05-28 11:23:00+05:30,2367.30,2367.69,2366.10,2367.10,1113,0
2025-05-28 11:24:00+05:30,2367.00,2367.00,2365.00,2365.40,4543,0
2025-05-28 11:25:00+05:30,2365.40,2366.10,2365.00,2365.50,904,0
2025-05-28 11:26:00+05:30,2365.19,2366.00,2365.19,2366.00,925,0
2025-05-28 11:27:00+05:30,2365.50,2365.90,2364.50,2365.00,8535,0
2025-05-28 11:28:00+05:30,2364.60,2365.60,2364.19,2365.00,1075,0
2025-05-28 11:29:00+05:30,2365.00,2365.80,2364.30,2365.69,812,0
2025-05-28 11:30:00+05:30,2365.60,2366.00,2365.30,2365.69,291,0
2025-05-28 11:31:00+05:30,2365.69,2366.00,2365.69,2366.00,509,0
2025-05-28 11:32:00+05:30,2366.00,2366.90,2366.00,2366.90,92,0
2025-05-28 11:33:00+05:30,2366.60,2367.10,2366.30,2367.00,370,0
2025-05-28 11:34:00+05:30,2367.00,2367.30,2367.00,2367.30,802,0
2025-05-28 11:35:00+05:30,2367.10,2367.69,2367.10,2367.69,494,0
2025-05-28 11:36:00+05:30,2367.60,2368.60,2367.60,2368.60,439,0
2025-05-28 11:37:00+05:30,2368.60,2369.69,2368.60,2369.69,277,0
2025-05-28 11:38:00+05:30,2369.69,2369.90,2369.10,2369.40,1477,0
2025-05-28 11:39:00+05:30,2369.30,2369.30,2368.00,2368.00,506,0
2025-05-28 11:40:00+05:30,2368.30,2368.40,2367.40,2368.40,639,0
2025-05-28 11:41:00+05:30,2367.69,2369.50,2367.40,2369.50,763,0
2025-05-28 11:42:00+05:30,2368.80,2369.80,2368.80,2369.50,389,0
2025-05-28 11:43:00+05:30,2369.69,2370.00,2369.50,2369.80,268,0
2025-05-28 11:44:00+05:30,2369.69,2369.69,2368.19,2369.50,1173,0
2025-05-28 11:45:00+05:30,2369.60,2370.60,2369.60,2370.60,689,0
2025-05-28 11:46:00+05:30,2370.10,2370.50,2369.50,2369.90,3309,0
2025-05-28 11:47:00+05:30,2369.80,2370.30,2369.80,2370.30,1074,0
2025-05-28 11:48:00+05:30,2370.00,2370.30,2369.90,2370.19,2170,0
2025-05-28 11:49:00+05:30,2370.19,2371.60,2370.19,2371.19,3338,0
2025-05-28 11:50:00+05:30,2371.40,2371.60,2371.10,2371.60,790,0
2025-05-28 11:51:00+05:30,2371.60,2371.90,2371.00,2371.90,257,0
2025-05-28 11:52:00+05:30,2371.69,2372.00,2371.60,2371.60,372,0
2025-05-28 11:53:00+05:30,2371.90,2372.00,2371.50,2371.90,174,0
2025-05-28 11:54:00+05:30,2371.90,2372.40,2371.69,2372.40,1206,0
2025-05-28 11:55:00+05:30,2372.10,2374.90,2371.90,2374.00,2581,0
2025-05-28 11:56:00+05:30,2374.00,2374.10,2373.30,2373.69,333,0
2025-05-28 11:57:00+05:30,2373.69,2374.10,2373.69,2373.69,461,0
2025-05-28 11:58:00+05:30,2373.80,2374.10,2373.69,2373.69,226,0
2025-05-28 11:59:00+05:30,2373.80,2374.80,2373.10,2374.80,1492,0
2025-05-28 12:00:00+05:30,2374.60,2374.60,2373.60,2374.00,365,0
2025-05-28 12:01:00+05:30,2373.60,2373.60,2373.00,2373.00,263,0
2025-05-28 12:02:00+05:30,2373.10,2373.50,2372.00,2373.00,649,0
2025-05-28 12:03:00+05:30,2372.80,2372.80,2372.50,2372.50,114,0
2025-05-28 12:04:00+05:30,2372.69,2372.69,2372.40,2372.50,480,0
2025-05-28 12:05:00+05:30,2372.50,2374.10,2371.80,2374.10,1394,0
2025-05-28 12:06:00+05:30,2372.60,2373.30,2372.60,2373.30,277,0
