timestamp,open,high,low,close,volume,open_interest
2025-05-28 09:15:00+05:30,9245.00,9245.00,9171.00,9211.50,24640,0
2025-05-28 09:16:00+05:30,9211.50,9212.50,9180.00,9197.00,7872,0
2025-05-28 09:17:00+05:30,9197.00,9210.00,9191.00,9206.00,6711,0
2025-05-28 09:18:00+05:30,9206.00,9209.00,9199.50,9201.00,3801,0
2025-05-28 09:19:00+05:30,9203.50,9215.50,9196.50,9207.00,4354,0
2025-05-28 09:20:00+05:30,9206.00,9215.00,9195.00,9208.00,4441,0
2025-05-28 09:21:00+05:30,9208.50,9214.50,9203.00,9211.00,1662,0
2025-05-28 09:22:00+05:30,9212.50,9214.50,9203.00,9209.50,1765,0
2025-05-28 09:23:00+05:30,9206.00,9209.00,9196.00,9202.50,2451,0
2025-05-28 09:24:00+05:30,9200.50,9204.50,9192.00,9192.00,2563,0
2025-05-28 09:25:00+05:30,9192.00,9193.00,9181.50,9184.50,3173,0
2025-05-28 09:26:00+05:30,9188.50,9196.50,9186.50,9193.00,1181,0
2025-05-28 09:27:00+05:30,9192.50,9192.50,9175.00,9177.50,4645,0
2025-05-28 09:28:00+05:30,9180.00,9181.50,9170.00,9176.50,2671,0
2025-05-28 09:29:00+05:30,9180.00,9180.00,9172.50,9180.00,1413,0
2025-05-28 09:30:00+05:30,9180.00,9185.00,9176.00,9180.00,1416,0
2025-05-28 09:31:00+05:30,9180.00,9183.50,9174.00,9177.50,2188,0
2025-05-28 09:32:00+05:30,9177.50,9178.00,9174.00,9176.00,1265,0
2025-05-28 09:33:00+05:30,9176.00,9184.50,9175.00,9176.50,2000,0
2025-05-28 09:34:00+05:30,9178.00,9178.00,9160.00,9161.00,3406,0
2025-05-28 09:35:00+05:30,9164.00,9182.50,9161.00,9177.00,2561,0
2025-05-28 09:36:00+05:30,9177.50,9185.00,9176.50,9180.00,1136,0
2025-05-28 09:37:00+05:30,9180.00,9180.00,9141.00,9151.50,6846,0
2025-05-28 09:38:00+05:30,9150.00,9164.00,9150.00,9158.00,1548,0
2025-05-28 09:39:00+05:30,9159.50,9178.00,9158.50,9177.00,1458,0
2025-05-28 09:40:00+05:30,9177.00,9185.00,9172.50,9177.00,2197,0
2025-05-28 09:41:00+05:30,9177.00,9180.00,9173.00,9180.00,885,0
2025-05-28 09:42:00+05:30,9178.50,9180.00,9170.00,9172.50,693,0
2025-05-28 09:43:00+05:30,9170.50,9171.00,9160.00,9164.00,1478,0
2025-05-28 09:44:00+05:30,9164.00,9174.00,9158.00,9174.00,1371,0
2025-05-28 09:45:00+05:30,9174.00,9176.50,9165.00,9168.00,947,0
2025-05-28 09:46:00+05:30,9168.00,9176.50,9161.50,9176.50,1223,0
2025-05-28 09:47:00+05:30,9176.50,9179.00,9176.00,9177.00,730,0
2025-05-28 09:48:00+05:30,9177.00,9178.00,9166.00,9173.50,1992,0
2025-05-28 09:49:00+05:30,9175.00,9176.00,9167.00,9172.00,717,0
2025-05-28 09:50:00+05:30,9172.50,9176.00,9167.00,9168.50,1300,0
2025-05-28 09:51:00+05:30,9170.00,9175.00,9168.00,9171.50,558,0
2025-05-28 09:52:00+05:30,9171.50,9171.50,9165.00,9169.00,898,0
2025-05-28 09:53:00+05:30,9168.50,9173.00,9168.00,9173.00,201,0
2025-05-28 09:54:00+05:30,9173.00,9175.00,9172.00,9174.50,497,0
2025-05-28 09:55:00+05:30,9174.50,9176.00,9172.50,9173.00,810,0
2025-05-28 09:56:00+05:30,9173.00,9173.00,9166.00,9166.50,471,0
2025-05-28 09:57:00+05:30,9167.50,9171.00,9166.00,9169.00,431,0
2025-05-28 09:58:00+05:30,9168.50,9168.50,9162.00,9168.00,787,0
2025-05-28 09:59:00+05:30,9168.00,9172.50,9165.00,9169.50,864,0
2025-05-28 10:00:00+05:30,9168.50,9172.00,9164.50,9172.00,553,0
2025-05-28 10:01:00+05:30,9170.00,9173.00,9169.00,9169.00,670,0
2025-05-28 10:02:00+05:30,9170.00,9170.00,9161.00,9163.00,2068,0
2025-05-28 10:03:00+05:30,9163.00,9163.00,9160.00,9162.50,1226,0
2025-05-28 10:04:00+05:30,9162.50,9166.00,9160.00,9160.00,867,0
2025-05-28 10:05:00+05:30,9161.50,9170.50,9160.00,9160.00,284,0
2025-05-28 10:06:00+05:30,9160.00,9164.00,9160.00,9162.50,169,0
2025-05-28 10:07:00+05:30,9162.50,9163.50,9158.50,9158.50,833,0
2025-05-28 10:08:00+05:30,9159.00,9168.50,9156.50,9165.00,898,0
2025-05-28 10:09:00+05:30,9165.50,9167.50,9162.50,9166.50,426,0
2025-05-28 10:10:00+05:30,9163.50,9163.50,9156.50,9159.00,926,0
2025-05-28 10:11:00+05:30,9157.50,9163.00,9156.50,9159.00,827,0
2025-05-28 10:12:00+05:30,9159.50,9161.50,9159.50,9160.50,178,0
2025-05-28 10:13:00+05:30,9161.50,9163.50,9155.00,9155.00,2021,0
2025-05-28 10:14:00+05:30,9156.00,9159.00,9147.00,9155.00,3118,0
2025-05-28 10:15:00+05:30,9153.50,9153.50,9143.00,9145.00,3193,0
2025-05-28 10:16:00+05:30,9145.00,9148.50,9143.00,9148.50,2748,0
2025-05-28 10:17:00+05:30,9145.50,9152.00,9143.00,9147.50,2180,0
2025-05-28 10:18:00+05:30,9150.00,9153.00,9147.50,9151.50,771,0
2025-05-28 10:19:00+05:30,9154.00,9154.00,9144.50,9147.50,982,0
2025-05-28 10:20:00+05:30,9147.50,9151.50,9145.00,9151.50,269,0
2025-05-28 10:21:00+05:30,9150.50,9153.50,9147.50,9151.50,634,0
2025-05-28 10:22:00+05:30,9151.50,9152.50,9148.00,9148.00,279,0
2025-05-28 10:23:00+05:30,9148.50,9150.00,9145.50,9149.50,440,0
2025-05-28 10:24:00+05:30,9149.00,9155.50,9148.50,9155.50,1853,0
2025-05-28 10:25:00+05:30,9155.00,9160.00,9148.00,9158.50,1512,0
2025-05-28 10:26:00+05:30,9159.50,9161.00,9156.50,9159.50,606,0
2025-05-28 10:27:00+05:30,9159.00,9167.00,9158.00,9165.50,1220,0
2025-05-28 10:28:00+05:30,9166.00,9171.00,9165.50,9171.00,1610,0
2025-05-28 10:29:00+05:30,9171.50,9173.00,9160.00,9160.00,4968,0
2025-05-28 10:30:00+05:30,9160.00,9166.50,9160.00,9165.00,2041,0
2025-05-28 10:31:00+05:30,9165.50,9172.00,9165.00,9171.50,322,0
2025-05-28 10:32:00+05:30,9170.00,9175.00,9169.50,9175.00,585,0
2025-05-28 10:33:00+05:30,9173.50,9177.00,9169.50,9172.50,2085,0
2025-05-28 10:34:00+05:30,9175.00,9176.00,9173.00,9173.00,644,0
2025-05-28 10:35:00+05:30,9173.00,9182.00,9173.00,9182.00,1411,0
2025-05-28 10:36:00+05:30,9183.00,9185.00,9176.50,9179.50,3423,0
2025-05-28 10:37:00+05:30,9176.50,9181.00,9175.00,9176.00,1400,0
2025-05-28 10:38:00+05:30,9177.00,9180.00,9175.00,9179.50,595,0
2025-05-28 10:39:00+05:30,9179.50,9179.50,9171.50,9178.00,1024,0
2025-05-28 10:40:00+05:30,9178.00,9179.50,9178.00,9179.50,294,0
2025-05-28 10:41:00+05:30,9179.50,9190.00,9179.50,9186.50,3255,0
2025-05-28 10:42:00+05:30,9186.00,9186.00,9182.50,9185.00,1193,0
2025-05-28 10:43:00+05:30,9184.50,9197.00,9184.50,9195.00,1548,0
2025-05-28 10:44:00+05:30,9195.00,9195.00,9189.50,9195.00,949,0
2025-05-28 10:45:00+05:30,9195.00,9206.50,9193.00,9202.00,1747,0
2025-05-28 10:46:00+05:30,9201.50,9219.00,9201.50,9216.50,4653,0
2025-05-28 10:47:00+05:30,9216.50,9229.00,9216.50,9225.50,6539,0
2025-05-28 10:48:00+05:30,9225.00,9229.00,9219.00,9219.00,3279,0
2025-05-28 10:49:00+05:30,9218.50,9220.00,9209.50,9213.00,3531,0
2025-05-28 10:50:00+05:30,9215.00,9215.00,9210.00,9213.00,1214,0
