timestamp,open,high,low,close,volume,open_interest
2025-05-28 09:15:00+05:30,2327.60,2333.00,2319.00,2321.00,9273,0
2025-05-28 09:16:00+05:30,2320.00,2323.69,2319.00,2323.10,6293,0
2025-05-28 09:17:00+05:30,2323.10,2323.69,2320.50,2322.00,6725,0
2025-05-28 09:18:00+05:30,2322.80,2323.50,2320.00,2321.69,5517,0
2025-05-28 09:19:00+05:30,2322.60,2324.19,2320.50,2321.80,5296,0
2025-05-28 09:20:00+05:30,2321.80,2326.60,2321.80,2325.40,4553,0
2025-05-28 09:21:00+05:30,2326.19,2326.80,2324.19,2325.60,3259,0
2025-05-28 09:22:00+05:30,2326.00,2328.80,2324.00,2325.00,3466,0
2025-05-28 09:23:00+05:30,2324.80,2324.80,2322.60,2323.00,2787,0
2025-05-28 09:24:00+05:30,2323.80,2324.50,2321.40,2323.40,2726,0
2025-05-28 09:25:00+05:30,2324.00,2324.00,2321.90,2322.80,2892,0
2025-05-28 09:26:00+05:30,2322.19,2323.80,2321.50,2322.69,1761,0
2025-05-28 09:27:00+05:30,2322.69,2322.69,2321.10,2321.10,6703,0
2025-05-28 09:28:00+05:30,2321.10,2321.40,2319.00,2320.69,21361,0
2025-05-28 09:29:00+05:30,2320.19,2320.80,2317.00,2317.60,2318,0
2025-05-28 09:30:00+05:30,2317.10,2318.90,2316.00,2316.00,2246,0
2025-05-28 09:31:00+05:30,2316.80,2316.90,2315.60,2316.00,1028,0
2025-05-28 09:32:00+05:30,2316.00,2316.40,2312.30,2313.00,4180,0
2025-05-28 09:33:00+05:30,2313.00,2315.30,2312.40,2314.50,2902,0
2025-05-28 09:34:00+05:30,2314.10,2314.30,2312.60,2313.00,1818,0
2025-05-28 09:35:00+05:30,2312.69,2315.60,2312.60,2315.60,1977,0
2025-05-28 09:36:00+05:30,2314.19,2317.10,2314.10,2315.60,1522,0
2025-05-28 09:37:00+05:30,2315.30,2317.40,2315.00,2315.80,6724,0
2025-05-28 09:38:00+05:30,2316.00,2317.19,2315.40,2316.00,2496,0
2025-05-28 09:39:00+05:30,2316.50,2318.00,2315.90,2317.40,1582,0
2025-05-28 09:40:00+05:30,2318.00,2318.19,2317.10,2317.90,1756,0
2025-05-28 09:41:00+05:30,2317.90,2319.19,2317.10,2319.19,2403,0
2025-05-28 09:42:00+05:30,2319.00,2321.00,2317.00,2317.00,9495,0
2025-05-28 09:43:00+05:30,2317.00,2317.40,2316.00,2316.40,1350,0
2025-05-28 09:44:00+05:30,2316.10,2317.50,2316.00,2317.50,1432,0
2025-05-28 09:45:00+05:30,2317.10,2317.80,2316.19,2317.80,1797,0
2025-05-28 09:46:00+05:30,2316.69,2317.10,2316.00,2316.19,3571,0
2025-05-28 09:47:00+05:30,2316.19,2316.69,2316.00,2316.10,3173,0
2025-05-28 09:48:00+05:30,2316.00,2316.10,2314.10,2314.19,14790,0
2025-05-28 09:49:00+05:30,2314.00,2314.90,2314.00,2314.50,1336,0
2025-05-28 09:50:00+05:30,2314.69,2314.80,2312.50,2312.50,2194,0
